Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2021-03-09 01:00:00 PM,25949.729,24330.68,27588.385,24963.27,24963.27,28377.86,1725.955,676.0,21531.0,924.0,0.0,1112.0,121.0,626.0,0.0,0.0,0.0,0.0,-2.0,-1.73,0.0,-23.0,1157.301,1740.731,499.815,16.743,3414.59,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.543,10102.566,1586.948,11689,514,617.0,75.8,36.1,29.55
2021-03-09 02:00:00 PM,26044.578,24479.362,27806.166,25184.4,25184.4,28714.174,1737.615,669.0,21771.0,924.0,0.0,1100.0,121.0,624.0,0.0,0.0,0.0,0.0,-2.0,-1.6,0.0,-21.0,1302.945,1710.069,499.895,16.865,3529.774,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.543,9903.211,1591.198,11494,409,720.0,74.6,35.5,29.04
2021-03-09 03:00:00 PM,26604.89,24864.868,28159.96,25507.4,25507.4,29056.615,1734.271,680.0,21822.0,924.0,0.0,1139.0,121.0,842.0,0.0,0.0,0.0,0.0,-2.0,-1.6,0.0,-17.0,1461.788,1571.839,498.782,16.806,3549.215,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.416,9866.902,1593.665,11460,567,707.0,73.4,34.1,29.17
2021-03-09 04:00:00 PM,27151.14,25550.205,28634.221,26041.8,26041.8,29357.249,1726.396,701.0,21827.0,923.0,0.0,1193.0,204.0,1207.0,0.0,0.0,0.0,0.0,-2.0,-1.2,0.0,-10.0,1461.5,1338.037,498.895,17.017,3315.449,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,9997.336,1646.015,11643,351,699.0,71.8,32.9,28.6
2021-03-09 05:00:00 PM,27534.952,26080.092,28661.102,26649.941,26649.941,29403.794,1714.463,764.0,21573.0,924.0,0.0,1752.0,211.0,1337.0,0.0,0.0,0.0,99.941,-2.0,0.0,0.0,-9.0,1497.586,755.805,482.204,18.258,2753.853,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10239.694,1854.506,12094,2,699.0,70.2,32.1,27.32
2021-03-09 06:00:00 PM,28664.065,26943.935,28937.895,27661.063,27907.063,30026.728,1735.611,741.0,21719.0,924.0,0.0,1847.0,585.0,1346.0,0.0,0.0,246.0,513.063,-2.0,0.0,0.0,-12.0,1564.098,120.925,415.014,19.628,2119.665,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10026.637,1847.503,11874,14,699.0,68.2,31.0,25.57
2021-03-09 07:00:00 PM,29241.006,27884.663,29654.816,28405.045,28651.045,30394.916,1795.143,741.0,21864.0,924.0,0.0,1823.0,603.0,1831.0,0.0,0.0,246.0,627.045,-2.0,0.0,0.0,-6.0,1359.67,0.001,364.597,19.603,1743.871,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10089.278,1793.65,11882,928,699.0,67.0,29.7,23.41
2021-03-09 08:00:00 PM,27300.902,26034.006,27695.429,26603.164,26608.664,28234.35,1674.008,726.0,21614.0,924.0,0.0,1811.0,546.0,449.0,0.0,0.0,5.5,618.164,-2.0,0.0,0.0,-83.0,1252.104,0.0,355.085,18.497,1625.686,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10097.662,1791.363,11889,025,703.0,65.6,27.8,20.15
2021-03-09 09:00:00 PM,25228.577,24048.614,25596.847,24575.726,24575.726,26104.63,1568.939,706.0,21202.0,924.0,0.0,1891.0,410.0,0.0,0.0,0.0,0.0,271.726,-2.0,0.0,0.0,-827.0,1176.743,0.0,336.491,15.67,1528.904,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10735.517,1595.281,12330,798,725.0,65.6,27.8,19.0
2021-03-09 10:00:00 PM,23732.227,22612.956,23888.342,23389.0,23389.0,24550.471,1652.303,695.0,21249.0,924.0,0.0,1916.0,109.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1502.0,1091.995,0.0,55.58,13.896,1161.471,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10786.623,1514.307,12300,93,725.0,67.0,29.0,19.07
2021-03-09 11:00:00 PM,22638.462,21544.001,22656.768,22220.46,22220.46,23298.532,1610.164,692.0,21255.46,925.0,0.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2352.0,1026.097,0.0,38.262,13.713,1078.072,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10822.97,1497.287,12320,257,725.0,68.2,30.6,20.22
2021-03-10 12:00:00 AM,22110.315,21375.734,22434.303,21610.0,21610.0,22763.149,1552.549,679.0,21198.0,925.0,0.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2525.0,1101.199,0.0,38.212,13.738,1153.149,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,10901.947,1490.226,12392,173,725.0,69.4,32.1,23.41
2021-03-10 01:00:00 AM,21856.349,21198.36,22188.83,21173.0,21173.0,22446.374,1501.773,682.0,20783.0,925.0,0.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2448.0,1221.433,0.0,38.198,13.743,1273.374,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,11221.669,1480.335,12702,004,726.0,71.0,33.7,26.48
2021-03-10 02:00:00 AM,21768.544,21175.485,22125.241,21034.0,21034.0,22262.694,1477.047,685.0,20694.0,924.0,0.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2511.0,1176.77,0.0,38.209,13.715,1228.694,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,11347.708,1474.025,12821,733,726.0,72.6,35.5,30.19
2021-03-10 03:00:00 AM,21973.747,21449.73,22361.976,21239.56,21239.56,22506.822,1466.699,689.0,20680.56,924.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2482.0,1215.285,0.0,38.254,13.723,1267.262,2495.02,2157.09,500.0,25.58,5177.69,45646.0,6155.288,11393.599,1453.025,12846,624,725.0,73.8,36.9,32.94
